stk1,stk2,flag,a,b
600106,600117,0,0,0
600106,30,0,0,0
600106,601689,0,0,0
600106,721,0,0,0
600106,60,0,0,0
600106,600132,0,0,0
600106,538,0,0,0
600106,600419,0,0,0
600106,2105,0,0,0
600106,600354,0,0,0
600106,300438,0,0,0
600106,300158,0,0,0
600106,5,0,0,0
600106,600980,0,0,0
600106,600015,0,0,0
600106,600089,0,0,0
600106,600383,0,0,0
600106,300360,0,0,0
600106,611,0,0,0
600106,603077,0,0,0
600106,600104,0,0,0
600106,600010,0,0,0
600106,601898,0,0,0
600106,2422,0,0,0
600106,300313,0,0,0
600106,980,0,0,0
600106,2672,0,0,0
600106,2430,0,0,0
600106,300577,0,0,0
600106,601998,0,0,0
600106,600559,0,0,0
600106,600054,0,0,0
600106,2387,0,0,0
600106,600262,0,0,0
600106,2343,0,0,0
600106,2334,0,0,0
600106,89,0,0,0
600106,778,0,0,0
600106,600820,0,0,0
600106,429,0,0,0
600106,600495,0,0,0
600106,2155,0,0,0
600106,600468,0,0,0
600106,622,0,0,0
600106,600755,0,0,0
600106,889,0,0,0
600106,2174,0,0,0
600106,2456,0,0,0
600106,612,0,0,0
600106,600393,0,0,0
600106,300278,0,0,0
600106,2246,0,0,0
600106,2036,0,0,0
600106,600885,0,0,0
600106,600234,0,0,0
600106,300089,0,0,0
600106,627,0,0,0
600106,2719,0,0,0
600106,2266,0,0,0
600106,2416,0,0,0
600106,595,0,0,0
600106,600200,0,0,0
600106,600765,0,0,0
600106,603800,0,0,0
600106,625,0,0,0
600106,600038,0,0,0
600106,600076,0,0,0
600106,600050,0,0,0
600106,600769,0,0,0
600106,600202,0,0,0
600106,600375,0,0,0
600106,600720,0,0,0
600106,968,0,0,0
600106,2209,0,0,0
600106,2134,0,0,0
600106,605,0,0,0
600106,576,0,0,0
600106,300294,0,0,0
600106,600332,0,0,0
600106,600693,0,0,0
600106,600608,0,0,0
600106,600376,0,0,0
600106,600279,0,0,0
600106,2595,0,0,0
600106,300364,0,0,0
600106,2202,0,0,0
600106,2653,0,0,0
600106,600120,0,0,0
600106,589,0,0,0
600106,929,0,0,0
600106,601012,0,0,0
600106,2657,0,0,0
600106,937,0,0,0
600106,2530,0,0,0
600106,600069,0,0,0
600106,600265,0,0,0
600106,603008,0,0,0
600106,600295,0,0,0
600106,600811,0,0,0
600106,600643,0,0,0
600106,600064,0,0,0
600106,600299,0,0,0
600106,426,0,0,0
600106,831,0,0,0
600106,613,0,0,0
600106,600739,0,0,0
600106,601872,0,0,0
600106,909,0,0,0
600106,333,0,0,0
600106,2755,0,0,0
600106,2478,0,0,0
600106,2242,0,0,0
600106,999,0,0,0
600106,300016,0,0,0
600106,739,0,0,0
600106,2217,0,0,0
600106,860,0,0,0
600106,581,0,0,0
600106,600121,0,0,0
600106,2484,0,0,0
600106,2210,0,0,0
600106,600798,0,0,0
600106,600036,0,0,0
600106,601818,0,0,0
600106,2435,0,0,0
600106,300228,0,0,0
600106,600666,0,0,0
600106,600298,0,0,0
600106,2434,0,0,0
600106,600565,0,0,0
600106,2271,0,0,0
600106,600547,0,0,0
600106,600081,0,0,0
600106,2702,0,0,0
600106,663,0,0,0
600106,546,0,0,0
600106,601518,0,0,0
600106,603025,0,0,0
600106,600449,0,0,0
600106,2046,0,0,0
600106,2723,0,0,0
600106,601669,0,0,0
600106,2288,0,0,0
600106,601992,0,0,0
600106,600823,0,0,0
600106,300408,0,0,0
600106,797,0,0,0
600106,601069,0,0,0
600106,601566,0,0,0
600106,600467,0,0,0
600106,600098,0,0,0
600106,601169,0,0,0
600106,601888,0,0,0
600106,2323,0,0,0
600106,600267,0,0,0
600106,628,0,0,0
600106,603609,0,0,0
600106,2310,0,0,0
600106,600122,0,0,0
600106,600335,0,0,0
600106,2552,0,0,0
600106,2236,0,0,0
600106,2510,0,0,0
600106,600289,0,0,0
600106,601336,0,0,0
600106,2059,0,0,0
600106,528,0,0,0
600106,601377,0,0,0
600106,600428,0,0,0
600106,703,0,0,0
600106,410,0,0,0
600106,520,0,0,0
600106,600039,0,0,0
600106,600138,0,0,0
600106,601318,0,0,0
600106,683,0,0,0
600106,300399,0,0,0
600106,300009,0,0,0
600106,600766,0,0,0
600106,600463,0,0,0
600106,600275,0,0,0
600106,600866,0,0,0
600106,852,0,0,0
600106,18,0,0,0
600106,600409,0,0,0
600106,2640,0,0,0
600106,768,0,0,0
600106,2420,0,0,0
600106,669,0,0,0
600106,601666,0,0,0
600106,600381,0,0,0
600106,2717,0,0,0
600106,2531,0,0,0
600106,600887,0,0,0
600106,2269,0,0,0
600106,600221,0,0,0
600106,603703,0,0,0
600106,600976,0,0,0
600106,600176,0,0,0
600106,983,0,0,0
600106,600136,0,0,0
600106,505,0,0,0
600106,600301,0,0,0
600106,600873,0,0,0
600106,600228,0,0,0
600106,600317,0,0,0
600106,300203,0,0,0
600106,39,0,0,0
600106,600606,0,0,0
600106,2,0,0,0
600106,600759,0,0,0
600106,2207,0,0,0
600106,600675,0,0,0
600106,959,0,0,0
603989,2431,0,0,0
603989,906,0,0,0
603989,601636,0,0,0
603989,603300,0,0,0
603989,2597,0,0,0
603989,877,0,0,0
603989,600569,0,0,0
603989,2636,0,0,0
603989,600520,0,0,0
603989,300344,0,0,0
603989,300323,0,0,0
603989,2307,0,0,0
603989,550,0,0,0
603989,910,0,0,0
603989,659,0,0,0
603989,517,0,0,0
603989,2391,0,0,0
603989,600197,0,0,0
603989,2461,0,0,0
603989,858,0,0,0
603989,601233,0,0,0
603989,603789,0,0,0
603989,600209,0,0,0
603989,55,0,0,0
603989,651,0,0,0
603989,600817,0,0,0
603989,837,0,0,0
603989,600537,0,0,0
603989,498,0,0,0
603989,709,0,0,0
603989,300306,0,0,0
603989,600231,0,0,0
603989,603528,0,0,0
603989,2329,0,0,0
603989,2198,0,0,0
603989,601800,0,0,0
603989,600779,0,0,0
603989,601225,0,0,0
603989,600481,0,0,0
603989,2573,0,0,0
603989,2247,0,0,0
603989,895,0,0,0
603989,2686,0,0,0
603989,601118,0,0,0
603989,600178,0,0,0
603989,600598,0,0,0
603989,2405,0,0,0
603989,600647,0,0,0
603989,601588,0,0,0
603989,2651,0,0,0
603989,600801,0,0,0
603989,2451,0,0,0
603989,761,0,0,0
603989,300480,0,0,0
603989,708,0,0,0
603989,2333,0,0,0
603989,603268,0,0,0
603989,928,0,0,0
603989,603686,0,0,0
603989,300161,0,0,0
603989,791,0,0,0
603989,300267,0,0,0
603989,300238,0,0,0
603989,600808,0,0,0
603989,300184,0,0,0
603989,601933,0,0,0
603989,626,0,0,0
603989,600260,0,0,0
603989,600068,0,0,0
603989,600432,0,0,0
603989,736,0,0,0
603989,600230,0,0,0
603989,878,0,0,0
603989,600297,0,0,0
603989,600162,0,0,0
603989,600489,0,0,0
603989,601919,0,0,0
603989,995,0,0,0
603989,600583,0,0,0
603989,2168,0,0,0
603989,717,0,0,0
603989,826,0,0,0
603989,639,0,0,0
603989,585,0,0,0
603989,881,0,0,0
603989,620,0,0,0
603989,923,0,0,0
603989,2556,0,0,0
603989,2141,0,0,0
603989,600787,0,0,0
603989,338,0,0,0
603989,600019,0,0,0
603989,2677,0,0,0
603989,603819,0,0,0
603989,601111,0,0,0
603989,600697,0,0,0
603989,600350,0,0,0
603989,2833,0,0,0
603989,568,0,0,0
603989,897,0,0,0
603989,488,0,0,0
603989,2415,0,0,0
603989,603338,0,0,0
603989,601633,0,0,0
603989,812,0,0,0
603989,20,0,0,0
603989,2409,0,0,0
603989,603639,0,0,0
603989,401,0,0,0
603989,2200,0,0,0
603989,601607,0,0,0
603989,402,0,0,0
603989,600180,0,0,0
603989,603315,0,0,0
603989,603060,0,0,0
603989,2621,0,0,0
603989,600995,0,0,0
603989,600704,0,0,0
603989,886,0,0,0
603989,601186,0,0,0
603989,600851,0,0,0
603989,600148,0,0,0
603989,760,0,0,0
603989,603369,0,0,0
603989,600753,0,0,0
603989,300153,0,0,0
603989,596,0,0,0
603989,600990,0,0,0
603989,603889,0,0,0
603989,600477,0,0,0
603989,601699,0,0,0
603989,2085,0,0,0
603989,2762,0,0,0
603989,2447,0,0,0
603989,2146,0,0,0
603989,300095,0,0,0
603989,510,0,0,0
603989,993,0,0,0
603989,300343,0,0,0
603989,11,0,0,0
603989,600126,0,0,0
603989,428,0,0,0
603989,2253,0,0,0
603989,600694,0,0,0
603989,962,0,0,0
603989,2221,0,0,0
603989,600175,0,0,0
603989,601880,0,0,0
603989,600889,0,0,0
603989,600187,0,0,0
603989,2453,0,0,0
603989,2648,0,0,0
603989,600056,0,0,0
603989,14,0,0,0
603989,600539,0,0,0
603989,672,0,0,0
603989,600491,0,0,0
603989,601866,0,0,0
603989,300298,0,0,0
603989,601009,0,0,0
603989,2193,0,0,0
603989,636,0,0,0
603989,601008,0,0,0
603989,2575,0,0,0
603989,300401,0,0,0
603989,2539,0,0,0
603989,600026,0,0,0
603989,600519,0,0,0
603989,2304,0,0,0
603989,600083,0,0,0
603989,600128,0,0,0
603989,2262,0,0,0
603989,2051,0,0,0
603989,600581,0,0,0
603989,656,0,0,0
603989,2554,0,0,0
603989,2291,0,0,0
603989,159,0,0,0
603989,601668,0,0,0
603989,2423,0,0,0
603989,600971,0,0,0
603989,666,0,0,0
603989,504,0,0,0
603989,300061,0,0,0
603989,678,0,0,0
603989,300386,0,0,0
