stk1,stk2,a,b
2431,659,0,0
2431,517,0,0
2431,2391,0,0
2431,600197,0,0
2431,2461,0,0
2431,858,0,0
2431,601233,0,0
2431,603789,0,0
2431,600209,0,0
2431,55,0,0
2431,651,0,0
2431,600817,0,0
2431,837,0,0
2431,600537,0,0
2431,498,0,0
2431,709,0,0
2431,300306,0,0
2431,600231,0,0
2431,603528,0,0
2431,2329,0,0
2431,2198,0,0
2431,601800,0,0
2431,600779,0,0
2431,601225,0,0
2431,600481,0,0
2431,2573,0,0
2431,2247,0,0
2431,895,0,0
2431,2686,0,0
2431,601118,0,0
2431,600178,0,0
2431,600598,0,0
2431,2405,0,0
2431,600647,0,0
2431,601588,0,0
2431,2651,0,0
2431,600801,0,0
2431,2451,0,0
2431,761,0,0
2431,300480,0,0
2431,708,0,0
2431,2333,0,0
2431,603268,0,0
2431,928,0,0
2431,603686,0,0
2431,300161,0,0
2431,791,0,0
2431,300267,0,0
2431,300238,0,0
2431,600808,0,0
2431,300184,0,0
2431,601933,0,0
2431,626,0,0
2431,600260,0,0
2431,600068,0,0
2431,600432,0,0
2431,736,0,0
2431,600230,0,0
2431,878,0,0
2431,600297,0,0
2431,600162,0,0
2431,600489,0,0
2431,601919,0,0
2431,995,0,0
2431,600583,0,0
2431,2168,0,0
2431,717,0,0
2431,826,0,0
2431,639,0,0
2431,585,0,0
2431,881,0,0
2431,620,0,0
2431,923,0,0
2431,2556,0,0
2431,2141,0,0
2431,600787,0,0
2431,338,0,0
2431,600019,0,0
2431,2677,0,0
2431,603819,0,0
2431,601111,0,0
2431,600697,0,0
2431,600350,0,0
906,601636,0,0
906,603300,0,0
906,2597,0,0
906,877,0,0
906,600569,0,0
906,2636,0,0
906,600520,0,0
906,300344,0,0
906,300323,0,0
906,2307,0,0
906,550,0,0
906,910,0,0
906,659,0,0
906,517,0,0
906,2391,0,0
906,600197,0,0
906,2461,0,0
906,858,0,0
906,601233,0,0
906,603789,0,0
906,600209,0,0
906,55,0,0
906,651,0,0
906,600817,0,0
906,837,0,0
906,600537,0,0
906,498,0,0
906,709,0,0
906,300306,0,0
906,600231,0,0
906,603528,0,0
906,2329,0,0
906,2198,0,0
906,601800,0,0
906,600779,0,0
906,601225,0,0
906,600481,0,0
906,2573,0,0
906,2247,0,0
906,895,0,0
906,2686,0,0
906,601118,0,0
906,600178,0,0
906,600598,0,0
906,2405,0,0
906,600647,0,0
906,601588,0,0
906,2651,0,0
906,600801,0,0
906,2451,0,0
906,761,0,0
906,300480,0,0
906,708,0,0
906,2333,0,0
906,603268,0,0
906,928,0,0
906,603686,0,0
906,300161,0,0
906,791,0,0
906,300267,0,0
906,300238,0,0
906,600808,0,0
906,300184,0,0
906,601933,0,0
906,626,0,0
906,600260,0,0
906,600068,0,0
906,600432,0,0
906,736,0,0
906,600230,0,0
906,878,0,0
906,600297,0,0
906,600162,0,0
906,600489,0,0
906,601919,0,0
906,995,0,0
