stk1,stk2,flag,a,b
600674,600616,0,0,0
600674,637,0,0,0
600674,600629,0,0,0
600674,985,0,0,0
600674,300383,0,0,0
600674,2506,0,0,0
600674,2493,0,0,0
600674,825,0,0,0
600674,600800,0,0,0
600674,600269,0,0,0
600674,601997,0,0,0
600674,911,0,0,0
600674,960,0,0,0
600674,2534,0,0,0
600674,600748,0,0,0
600674,603368,0,0,0
600674,300084,0,0,0
600674,539,0,0,0
600674,600545,0,0,0
600674,600243,0,0,0
600674,600961,0,0,0
600674,2308,0,0,0
600674,950,0,0,0
600674,600108,0,0,0
600674,600066,0,0,0
600674,600657,0,0,0
600674,600841,0,0,0
600674,600321,0,0,0
600674,600708,0,0,0
600674,601857,0,0,0
600674,6,0,0,0
600674,951,0,0,0
600674,600315,0,0,0
600674,600107,0,0,0
600674,600272,0,0,0
600674,2100,0,0,0
600674,2630,0,0,0
600674,668,0,0,0
600674,600048,0,0,0
600674,600016,0,0,0
600674,600763,0,0,0
600674,300249,0,0,0
600674,630,0,0,0
600674,600785,0,0,0
600674,2284,0,0,0
600674,600527,0,0,0
600674,965,0,0,0
600674,300338,0,0,0
600674,2233,0,0,0
600674,2350,0,0,0
600674,2076,0,0,0
600674,300475,0,0,0
600674,905,0,0,0
600674,600291,0,0,0
600674,2535,0,0,0
600674,600085,0,0,0
600674,300174,0,0,0
600674,300003,0,0,0
600674,856,0,0,0
600674,2713,0,0,0
600674,513,0,0,0
600674,2508,0,0,0
600674,300257,0,0,0
600674,600886,0,0,0
600674,600191,0,0,0
600674,415,0,0,0
600674,600420,0,0,0
600674,967,0,0,0
600674,601988,0,0,0
600674,800,0,0,0
600674,603589,0,0,0
600674,600573,0,0,0
600674,2470,0,0,0
600674,600777,0,0,0
600674,2569,0,0,0
600674,603227,0,0,0
600674,416,0,0,0
600674,698,0,0,0
600674,2567,0,0,0
600674,600182,0,0,0
600674,2759,0,0,0
600674,2019,0,0,0
600674,600987,0,0,0
600674,752,0,0,0
600674,509,0,0,0
600674,600713,0,0,0
600674,601000,0,0,0
600674,600771,0,0,0
600674,2618,0,0,0
600674,2098,0,0,0
600674,600051,0,0,0
600674,707,0,0,0
600674,600385,0,0,0
600674,600137,0,0,0
600674,863,0,0,0
600674,566,0,0,0
600674,603958,0,0,0
600674,603899,0,0,0
600674,600208,0,0,0
600674,600578,0,0,0
600674,56,0,0,0
600674,603799,0,0,0
600674,2126,0,0,0
600674,600377,0,0,0
600674,90,0,0,0
600674,2622,0,0,0
600674,601677,0,0,0
600674,300332,0,0,0
600674,600020,0,0,0
600674,600436,0,0,0
600674,300007,0,0,0
600674,600116,0,0,0
600674,1,0,0,0
600674,2357,0,0,0
600674,600252,0,0,0
600674,600063,0,0,0
600674,2611,0,0,0
600674,783,0,0,0
600674,600186,0,0,0
2090,600883,0,0,0
2090,2358,0,0,0
2090,600358,0,0,0
2090,2624,0,0,0
2090,601390,0,0,0
2090,600290,0,0,0
2090,600282,0,0,0
2090,300373,0,0,0
2090,603116,0,0,0
2090,600664,0,0,0
2090,46,0,0,0
2090,600029,0,0,0
2090,19,0,0,0
2090,731,0,0,0
2090,2353,0,0,0
2090,2237,0,0,0
2090,300430,0,0,0
2090,300562,0,0,0
2090,2208,0,0,0
2090,600754,0,0,0
2090,789,0,0,0
2090,600682,0,0,0
2090,601991,0,0,0
2090,981,0,0,0
2090,600080,0,0,0
2090,600009,0,0,0
2090,600819,0,0,0
2090,600528,0,0,0
2090,300138,0,0,0
2090,601179,0,0,0
2090,603828,0,0,0
2090,2661,0,0,0
2090,601328,0,0,0
2090,603018,0,0,0
2090,966,0,0,0
2090,2191,0,0,0
2090,600004,0,0,0
2090,600620,0,0,0
2090,600276,0,0,0
2090,600531,0,0,0
2090,601098,0,0,0
2090,601016,0,0,0
2090,600000,0,0,0
2090,2173,0,0,0
2090,601601,0,0,0
2090,600837,0,0,0
2090,600313,0,0,0
2090,600630,0,0,0
2090,2716,0,0,0
2090,524,0,0,0
2090,423,0,0,0
2090,600839,0,0,0
2090,661,0,0,0
2090,600256,0,0,0
2090,2032,0,0,0
2090,537,0,0,0
2090,600362,0,0,0
2090,600743,0,0,0
2090,300232,0,0,0
2090,600822,0,0,0
2090,2668,0,0,0
2090,601688,0,0,0
2090,600469,0,0,0
2090,631,0,0,0
2090,2241,0,0,0
2090,600641,0,0,0
2090,2555,0,0,0
2090,600327,0,0,0
2090,600721,0,0,0
2090,300215,0,0,0
2090,601211,0,0,0
2090,600338,0,0,0
2090,600742,0,0,0
2090,2314,0,0,0
2090,2366,0,0,0
2090,600312,0,0,0
2090,600858,0,0,0
2090,600616,0,0,0
2090,637,0,0,0
2090,600629,0,0,0
2090,985,0,0,0
2090,300383,0,0,0
2090,2506,0,0,0
2090,2493,0,0,0
2090,825,0,0,0
2090,600800,0,0,0
2090,600269,0,0,0
2090,601997,0,0,0
2090,911,0,0,0
2090,960,0,0,0
2090,2534,0,0,0
2090,600748,0,0,0
2090,603368,0,0,0
2090,300084,0,0,0
2090,539,0,0,0
2090,600545,0,0,0
2090,600243,0,0,0
2090,600961,0,0,0
2090,2308,0,0,0
2090,950,0,0,0
2090,600108,0,0,0
2090,600066,0,0,0
2090,600657,0,0,0
2090,600841,0,0,0
2090,600321,0,0,0
2090,600708,0,0,0
2090,601857,0,0,0
2090,6,0,0,0
2090,951,0,0,0
2090,600315,0,0,0
2090,600107,0,0,0
2090,600272,0,0,0
2090,2100,0,0,0
2090,2630,0,0,0
2090,668,0,0,0
2090,600048,0,0,0
2090,600016,0,0,0
2090,600763,0,0,0
2090,300249,0,0,0
2090,630,0,0,0
2090,600785,0,0,0
2090,2284,0,0,0
2090,600527,0,0,0
2090,965,0,0,0
2090,300338,0,0,0
2090,2233,0,0,0
2090,2350,0,0,0
2090,2076,0,0,0
2090,300475,0,0,0
2090,905,0,0,0
2090,600291,0,0,0
2090,2535,0,0,0
2090,600085,0,0,0
2090,300174,0,0,0
2090,300003,0,0,0
2090,856,0,0,0
2090,2713,0,0,0
2090,513,0,0,0
2090,2508,0,0,0
2090,300257,0,0,0
2090,600886,0,0,0
2090,600191,0,0,0
2090,415,0,0,0
2090,600420,0,0,0
2090,967,0,0,0
2090,601988,0,0,0
2090,800,0,0,0
2090,603589,0,0,0
2090,600573,0,0,0
2090,2470,0,0,0
2090,600777,0,0,0
2090,2569,0,0,0
2090,603227,0,0,0
2090,416,0,0,0
2090,698,0,0,0
2090,2567,0,0,0
2090,600182,0,0,0
2090,2759,0,0,0
2090,2019,0,0,0
2090,600987,0,0,0
2090,752,0,0,0
2090,509,0,0,0
2090,600713,0,0,0
2090,601000,0,0,0
2090,600771,0,0,0
2090,2618,0,0,0
2090,2098,0,0,0
2090,600051,0,0,0
2090,707,0,0,0
2090,600385,0,0,0
2090,600137,0,0,0
2090,863,0,0,0
2090,566,0,0,0
2090,603958,0,0,0
2090,603899,0,0,0
2090,600208,0,0,0
2090,600578,0,0,0
2090,56,0,0,0
2090,603799,0,0,0
2090,2126,0,0,0
2090,600377,0,0,0
2090,90,0,0,0
2090,2622,0,0,0
2090,601677,0,0,0
2090,300332,0,0,0
2090,600020,0,0,0
2090,600436,0,0,0
2090,300007,0,0,0
2090,600116,0,0,0
2090,1,0,0,0
2090,2357,0,0,0
2090,600252,0,0,0
2090,600063,0,0,0
2090,2611,0,0,0
2090,783,0,0,0
2090,600186,0,0,0
600883,2358,0,0,0
600883,600358,0,0,0
600883,2624,0,0,0
600883,601390,0,0,0
600883,600290,0,0,0
600883,600282,0,0,0
600883,300373,0,0,0
600883,603116,0,0,0
600883,600664,0,0,0
600883,46,0,0,0
600883,600029,0,0,0
600883,19,0,0,0
600883,731,0,0,0
600883,2353,0,0,0
600883,2237,0,0,0
600883,300430,0,0,0
600883,300562,0,0,0
600883,2208,0,0,0
600883,600754,0,0,0
600883,789,0,0,0
600883,600682,0,0,0
600883,601991,0,0,0
600883,981,0,0,0
600883,600080,0,0,0
600883,600009,0,0,0
600883,600819,0,0,0
600883,600528,0,0,0
600883,300138,0,0,0
600883,601179,0,0,0
600883,603828,0,0,0
600883,2661,0,0,0
600883,601328,0,0,0
600883,603018,0,0,0
600883,966,0,0,0
600883,2191,0,0,0
600883,600004,0,0,0
600883,600620,0,0,0
600883,600276,0,0,0
600883,600531,0,0,0
600883,601098,0,0,0
600883,601016,0,0,0
600883,600000,0,0,0
600883,2173,0,0,0
600883,601601,0,0,0
600883,600837,0,0,0
600883,600313,0,0,0
600883,600630,0,0,0
600883,2716,0,0,0
600883,524,0,0,0
600883,423,0,0,0
600883,600839,0,0,0
600883,661,0,0,0
600883,600256,0,0,0
600883,2032,0,0,0
600883,537,0,0,0
600883,600362,0,0,0
600883,600743,0,0,0
600883,300232,0,0,0
600883,600822,0,0,0
600883,2668,0,0,0
600883,601688,0,0,0
600883,600469,0,0,0
600883,631,0,0,0
600883,2241,0,0,0
600883,600641,0,0,0
600883,2555,0,0,0
600883,600327,0,0,0
600883,600721,0,0,0
600883,300215,0,0,0
600883,601211,0,0,0
600883,600338,0,0,0
600883,600742,0,0,0
600883,2314,0,0,0
600883,2366,0,0,0
600883,600312,0,0,0
600883,600858,0,0,0
600883,600616,0,0,0
600883,637,0,0,0
600883,600629,0,0,0
600883,985,0,0,0
600883,300383,0,0,0
600883,2506,0,0,0
600883,2493,0,0,0
600883,825,0,0,0
600883,600800,0,0,0
600883,600269,0,0,0
600883,601997,0,0,0
600883,911,0,0,0
600883,960,0,0,0
600883,2534,0,0,0
600883,600748,0,0,0
600883,603368,0,0,0
600883,300084,0,0,0
600883,539,0,0,0
600883,600545,0,0,0
600883,600243,0,0,0
600883,600961,0,0,0
600883,2308,0,0,0
600883,950,0,0,0
600883,600108,0,0,0
600883,600066,0,0,0
600883,600657,0,0,0
600883,600841,0,0,0
600883,600321,0,0,0
600883,600708,0,0,0
600883,601857,0,0,0
600883,6,0,0,0
600883,951,0,0,0
600883,600315,0,0,0
600883,600107,0,0,0
600883,600272,0,0,0
600883,2100,0,0,0
600883,2630,0,0,0
600883,668,0,0,0
600883,600048,0,0,0
600883,600016,0,0,0
600883,600763,0,0,0
600883,300249,0,0,0
600883,630,0,0,0
600883,600785,0,0,0
600883,2284,0,0,0
600883,600527,0,0,0
600883,965,0,0,0
600883,300338,0,0,0
600883,2233,0,0,0
600883,2350,0,0,0
600883,2076,0,0,0
600883,300475,0,0,0
600883,905,0,0,0
600883,600291,0,0,0
600883,2535,0,0,0
600883,600085,0,0,0
600883,300174,0,0,0
600883,300003,0,0,0
600883,856,0,0,0
600883,2713,0,0,0
600883,513,0,0,0
600883,2508,0,0,0
600883,300257,0,0,0
600883,600886,0,0,0
600883,600191,0,0,0
600883,415,0,0,0
600883,600420,0,0,0
600883,967,0,0,0
600883,601988,0,0,0
600883,800,0,0,0
600883,603589,0,0,0
600883,600573,0,0,0
600883,2470,0,0,0
600883,600777,0,0,0
600883,2569,0,0,0
600883,603227,0,0,0
600883,416,0,0,0
600883,698,0,0,0
600883,2567,0,0,0
600883,600182,0,0,0
600883,2759,0,0,0
600883,2019,0,0,0
600883,600987,0,0,0
600883,752,0,0,0
600883,509,0,0,0
600883,600713,0,0,0
600883,601000,0,0,0
600883,600771,0,0,0
600883,2618,0,0,0
600883,2098,0,0,0
600883,600051,0,0,0
600883,707,0,0,0
600883,600385,0,0,0
600883,600137,0,0,0
600883,863,0,0,0
600883,566,0,0,0
600883,603958,0,0,0
600883,603899,0,0,0
600883,600208,0,0,0
600883,600578,0,0,0
600883,56,0,0,0
600883,603799,0,0,0
600883,2126,0,0,0
600883,600377,0,0,0
600883,90,0,0,0
600883,2622,0,0,0
600883,601677,0,0,0
600883,300332,0,0,0
600883,600020,0,0,0
600883,600436,0,0,0
600883,300007,0,0,0
600883,600116,0,0,0
600883,1,0,0,0
600883,2357,0,0,0
600883,600252,0,0,0
600883,600063,0,0,0
600883,2611,0,0,0
600883,783,0,0,0
600883,600186,0,0,0
2358,600358,0,0,0
2358,2624,0,0,0
2358,601390,0,0,0
2358,600290,0,0,0
2358,600282,0,0,0
2358,300373,0,0,0
2358,603116,0,0,0
2358,600664,0,0,0
2358,46,0,0,0
2358,600029,0,0,0
2358,19,0,0,0
2358,731,0,0,0
2358,2353,0,0,0
2358,2237,0,0,0
2358,300430,0,0,0
2358,300562,0,0,0
2358,2208,0,0,0
2358,600754,0,0,0
2358,789,0,0,0
2358,600682,0,0,0
2358,601991,0,0,0
2358,981,0,0,0
2358,600080,0,0,0
2358,600009,0,0,0
2358,600819,0,0,0
2358,600528,0,0,0
2358,300138,0,0,0
2358,601179,0,0,0
2358,603828,0,0,0
2358,2661,0,0,0
2358,601328,0,0,0
2358,603018,0,0,0
2358,966,0,0,0
2358,2191,0,0,0
2358,600004,0,0,0
2358,600620,0,0,0
2358,600276,0,0,0
2358,600531,0,0,0
2358,601098,0,0,0
2358,601016,0,0,0
2358,600000,0,0,0
2358,2173,0,0,0
2358,601601,0,0,0
2358,600837,0,0,0
2358,600313,0,0,0
2358,600630,0,0,0
2358,2716,0,0,0
2358,524,0,0,0
2358,423,0,0,0
2358,600839,0,0,0
2358,661,0,0,0
2358,600256,0,0,0
2358,2032,0,0,0
2358,537,0,0,0
2358,600362,0,0,0
2358,600743,0,0,0
2358,300232,0,0,0
2358,600822,0,0,0
2358,2668,0,0,0
2358,601688,0,0,0
2358,600469,0,0,0
2358,631,0,0,0
2358,2241,0,0,0
2358,600641,0,0,0
2358,2555,0,0,0
2358,600327,0,0,0
2358,600721,0,0,0
2358,300215,0,0,0
2358,601211,0,0,0
2358,600338,0,0,0
2358,600742,0,0,0
2358,2314,0,0,0
2358,2366,0,0,0
2358,600312,0,0,0
2358,600858,0,0,0
2358,600616,0,0,0
2358,637,0,0,0
2358,600629,0,0,0
2358,985,0,0,0
2358,300383,0,0,0
2358,2506,0,0,0
2358,2493,0,0,0
2358,825,0,0,0
2358,600800,0,0,0
2358,600269,0,0,0
2358,601997,0,0,0
2358,911,0,0,0
2358,960,0,0,0
2358,2534,0,0,0
2358,600748,0,0,0
2358,603368,0,0,0
2358,300084,0,0,0
2358,539,0,0,0
2358,600545,0,0,0
2358,600243,0,0,0
2358,600961,0,0,0
2358,2308,0,0,0
2358,950,0,0,0
2358,600108,0,0,0
2358,600066,0,0,0
2358,600657,0,0,0
2358,600841,0,0,0
2358,600321,0,0,0
2358,600708,0,0,0
2358,601857,0,0,0
2358,6,0,0,0
2358,951,0,0,0
2358,600315,0,0,0
2358,600107,0,0,0
2358,600272,0,0,0
2358,2100,0,0,0
2358,2630,0,0,0
2358,668,0,0,0
2358,600048,0,0,0
2358,600016,0,0,0
2358,600763,0,0,0
2358,300249,0,0,0
2358,630,0,0,0
2358,600785,0,0,0
2358,2284,0,0,0
2358,600527,0,0,0
2358,965,0,0,0
2358,300338,0,0,0
2358,2233,0,0,0
2358,2350,0,0,0
2358,2076,0,0,0
2358,300475,0,0,0
2358,905,0,0,0
2358,600291,0,0,0
2358,2535,0,0,0
2358,600085,0,0,0
2358,300174,0,0,0
2358,300003,0,0,0
2358,856,0,0,0
2358,2713,0,0,0
2358,513,0,0,0
2358,2508,0,0,0
2358,300257,0,0,0
2358,600886,0,0,0
2358,600191,0,0,0
2358,415,0,0,0
2358,600420,0,0,0
2358,967,0,0,0
2358,601988,0,0,0
2358,800,0,0,0
2358,603589,0,0,0
2358,600573,0,0,0
2358,2470,0,0,0
2358,600777,0,0,0
2358,2569,0,0,0
2358,603227,0,0,0
2358,416,0,0,0
2358,698,0,0,0
2358,2567,0,0,0
2358,600182,0,0,0
2358,2759,0,0,0
2358,2019,0,0,0
2358,600987,0,0,0
2358,752,0,0,0
2358,509,0,0,0
2358,600713,0,0,0
2358,601000,0,0,0
2358,600771,0,0,0
2358,2618,0,0,0
2358,2098,0,0,0
2358,600051,0,0,0
2358,707,0,0,0
2358,600385,0,0,0
2358,600137,0,0,0
2358,863,0,0,0
2358,566,0,0,0
2358,603958,0,0,0
2358,603899,0,0,0
2358,600208,0,0,0
2358,600578,0,0,0
2358,56,0,0,0
2358,603799,0,0,0
2358,2126,0,0,0
2358,600377,0,0,0
2358,90,0,0,0
2358,2622,0,0,0
2358,601677,0,0,0
2358,300332,0,0,0
2358,600020,0,0,0
2358,600436,0,0,0
2358,300007,0,0,0
2358,600116,0,0,0
2358,1,0,0,0
2358,2357,0,0,0
2358,600252,0,0,0
2358,600063,0,0,0
2358,2611,0,0,0
2358,783,0,0,0
2358,600186,0,0,0
600358,2624,0,0,0
600358,601390,0,0,0
600358,600290,0,0,0
600358,600282,0,0,0
600358,300373,0,0,0
600358,603116,0,0,0
600358,600664,0,0,0
600358,46,0,0,0
600358,600029,0,0,0
600358,19,0,0,0
600358,731,0,0,0
600358,2353,0,0,0
600358,2237,0,0,0
600358,300430,0,0,0
600358,300562,0,0,0
600358,2208,0,0,0
600358,600754,0,0,0
600358,789,0,0,0
600358,600682,0,0,0
600358,601991,0,0,0
600358,981,0,0,0
600358,600080,0,0,0
