stk1,stk2,a,b
002485,300175,0,0
002485,000591,0,0
002485,002072,0,0
002485,600266,0,0
002485,600348,0,0
002485,600543,0,0
002485,603198,0,0
002485,002118,0,0
002485,000026,0,0
002485,600311,0,0
002485,600115,0,0
002485,000729,0,0
002485,002244,0,0
002485,002002,0,0
002485,600316,0,0
002485,000526,0,0
002485,002365,0,0
002485,002504,0,0
002485,601006,0,0
002485,002581,0,0
002485,002252,0,0
002485,600600,0,0
002485,600540,0,0
002485,002641,0,0
002485,600684,0,0
002485,600222,0,0
002485,002763,0,0
002485,000548,0,0
002485,002609,0,0
002485,002397,0,0
002485,000599,0,0
002485,300208,0,0
002485,600562,0,0
002485,600462,0,0
002485,002486,0,0
002485,600805,0,0
002485,600969,0,0
002485,600129,0,0
002485,000417,0,0
002485,300129,0,0
002485,002665,0,0
002485,002128,0,0
002485,600736,0,0
002485,603188,0,0
002485,000600,0,0
002485,002572,0,0
002485,600478,0,0
002485,000963,0,0
002485,002267,0,0
002485,000936,0,0
002485,600604,0,0
002485,600302,0,0
002485,601766,0,0
002485,600257,0,0
002485,600835,0,0
002485,300264,0,0
002485,603123,0,0
002485,600059,0,0
002485,002433,0,0
002485,600168,0,0
002485,002448,0,0
002485,600240,0,0
002485,600483,0,0
002485,603778,0,0
002485,000978,0,0
002485,000828,0,0
002485,300147,0,0
002485,600856,0,0
002485,600500,0,0
002485,600623,0,0
002485,600418,0,0
002485,000926,0,0
002485,002449,0,0
002485,600658,0,0
002485,600619,0,0
002485,002587,0,0
002485,603377,0,0
002485,600622,0,0
002485,002372,0,0
002485,600371,0,0
002485,002039,0,0
002485,002250,0,0
002485,600030,0,0
002485,600557,0,0
002485,600172,0,0
002485,600843,0,0
002485,603779,0,0
002485,600518,0,0
002485,000022,0,0
002485,002013,0,0
002485,600007,0,0
002485,002511,0,0
002485,002767,0,0
002485,002646,0,0
002485,600521,0,0
002485,600459,0,0
002485,600053,0,0
002485,600783,0,0
002485,002414,0,0
002485,600340,0,0
002485,600826,0,0
002485,002159,0,0
002485,300230,0,0
002485,000403,0,0
002485,000418,0,0
002485,603986,0,0
002485,603838,0,0
002485,603716,0,0
002485,603616,0,0
002485,603558,0,0
002485,603555,0,0
002485,603399,0,0
002485,603308,0,0
002485,603223,0,0
002485,603169,0,0
002485,603117,0,0
002485,603111,0,0
002485,603015,0,0
002485,603010,0,0
002485,601996,0,0
002485,601985,0,0
002485,601939,0,0
002485,601899,0,0
002485,601727,0,0
002485,601700,0,0
002485,601616,0,0
002485,601558,0,0
002485,601398,0,0
002485,601288,0,0
002485,601258,0,0
002485,601216,0,0
002485,601199,0,0
002485,601168,0,0
002485,601158,0,0
002485,601113,0,0
002485,601099,0,0
002485,601058,0,0
002485,601021,0,0
002485,601018,0,0
002485,601005,0,0
600095,600853,0,0
600095,002497,0,0
600095,000720,0,0
600095,600815,0,0
600095,601789,0,0
600095,300175,0,0
600095,000591,0,0
600095,002072,0,0
600095,600266,0,0
600095,600348,0,0
600095,600543,0,0
600095,603198,0,0
600095,002118,0,0
600095,000026,0,0
600095,600311,0,0
600095,600115,0,0
600095,000729,0,0
600095,002244,0,0
600095,002002,0,0
600095,600316,0,0
600095,000526,0,0
600095,002365,0,0
600095,002504,0,0
600095,601006,0,0
600095,002581,0,0
600095,002252,0,0
600095,600600,0,0
600095,600540,0,0
600095,002641,0,0
600095,600684,0,0
600095,600222,0,0
600095,002763,0,0
600095,000548,0,0
600095,002609,0,0
600095,002397,0,0
600095,000599,0,0
600095,300208,0,0
600095,600562,0,0
600095,600462,0,0
600095,002486,0,0
600095,600805,0,0
600095,600969,0,0
600095,600129,0,0
600095,000417,0,0
600095,300129,0,0
600095,002665,0,0
600095,002128,0,0
600095,600736,0,0
600095,603188,0,0
600095,000600,0,0
600095,002572,0,0
600095,600478,0,0
600095,000963,0,0
600095,002267,0,0
600095,000936,0,0
600095,600604,0,0
600095,600302,0,0
600095,601766,0,0
600095,600257,0,0
600095,600835,0,0
600095,300264,0,0
600095,603123,0,0
600095,600059,0,0
600095,002433,0,0
600095,600168,0,0
600095,002448,0,0
600095,600240,0,0
600095,600483,0,0
600095,603778,0,0
600095,000978,0,0
600095,000828,0,0
600095,300147,0,0
600095,600856,0,0
600095,600500,0,0
600095,600623,0,0
600095,600418,0,0
600095,000926,0,0
600095,002449,0,0
600095,600658,0,0
600095,600619,0,0
600095,002587,0,0
600095,603377,0,0
600095,600622,0,0
600095,002372,0,0
600095,600371,0,0
600095,002039,0,0
600095,002250,0,0
600095,600030,0,0
600095,600557,0,0
600095,600172,0,0
600095,600843,0,0
600095,603779,0,0
600095,600518,0,0
600095,000022,0,0
600095,002013,0,0
600095,600007,0,0
600095,002511,0,0
600095,002767,0,0
600095,002646,0,0
600095,600521,0,0
600095,600459,0,0
600095,600053,0,0
600095,600783,0,0
600095,002414,0,0
600095,600340,0,0
600095,600826,0,0
600095,002159,0,0
600095,300230,0,0
600095,000403,0,0
600095,000418,0,0
600095,603986,0,0
600095,603838,0,0
600095,603716,0,0
600095,603616,0,0
600095,603558,0,0
600095,603555,0,0
600095,603399,0,0
600095,603308,0,0
600095,603223,0,0
600095,603169,0,0
600095,603117,0,0
600095,603111,0,0
600095,603015,0,0
600095,603010,0,0
600095,601996,0,0
600095,601985,0,0
600095,601939,0,0
600095,601899,0,0
600095,601727,0,0
600095,601700,0,0
600095,601616,0,0
600095,601558,0,0
600095,601398,0,0
600095,601288,0,0
600095,601258,0,0
600095,601216,0,0
600095,601199,0,0
600095,601168,0,0
600095,601158,0,0
600095,601113,0,0
600095,601099,0,0
600095,601058,0,0
600095,601021,0,0
600095,601018,0,0
600095,601005,0,0
600853,002497,0,0
600853,000720,0,0
600853,600815,0,0
600853,601789,0,0
600853,300175,0,0
600853,000591,0,0
600853,002072,0,0
600853,600266,0,0
600853,600348,0,0
600853,600543,0,0
600853,603198,0,0
600853,002118,0,0
600853,000026,0,0
600853,600311,0,0
600853,600115,0,0
600853,000729,0,0
600853,002244,0,0
600853,002002,0,0
600853,600316,0,0
600853,000526,0,0
600853,002365,0,0
600853,002504,0,0
600853,601006,0,0
600853,002581,0,0
600853,002252,0,0
600853,600600,0,0
600853,600540,0,0
600853,002641,0,0
600853,600684,0,0
600853,600222,0,0
600853,002763,0,0
600853,000548,0,0
600853,002609,0,0
600853,002397,0,0
600853,000599,0,0
600853,300208,0,0
600853,600562,0,0
600853,600462,0,0
600853,002486,0,0
600853,600805,0,0
600853,600969,0,0
600853,600129,0,0
600853,000417,0,0
600853,300129,0,0
600853,002665,0,0
600853,002128,0,0
600853,600736,0,0
600853,603188,0,0
600853,000600,0,0
600853,002572,0,0
600853,600478,0,0
600853,000963,0,0
600853,002267,0,0
600853,000936,0,0
600853,600604,0,0
600853,600302,0,0
600853,601766,0,0
600853,600257,0,0
600853,600835,0,0
600853,300264,0,0
600853,603123,0,0
600853,600059,0,0
600853,002433,0,0
600853,600168,0,0
600853,002448,0,0
600853,600240,0,0
600853,600483,0,0
600853,603778,0,0
600853,000978,0,0
600853,000828,0,0
600853,300147,0,0
600853,600856,0,0
600853,600500,0,0
600853,600623,0,0
600853,600418,0,0
600853,000926,0,0
600853,002449,0,0
600853,600658,0,0
600853,600619,0,0
600853,002587,0,0
600853,603377,0,0
600853,600622,0,0
600853,002372,0,0
600853,600371,0,0
600853,002039,0,0
600853,002250,0,0
600853,600030,0,0
600853,600557,0,0
600853,600172,0,0
600853,600843,0,0
600853,603779,0,0
600853,600518,0,0
600853,000022,0,0
600853,002013,0,0
600853,600007,0,0
600853,002511,0,0
600853,002767,0,0
600853,002646,0,0
600853,600521,0,0
600853,600459,0,0
600853,600053,0,0
600853,600783,0,0
600853,002414,0,0
600853,600340,0,0
600853,600826,0,0
600853,002159,0,0
600853,300230,0,0
600853,000403,0,0
600853,000418,0,0
600853,603986,0,0
600853,603838,0,0
600853,603716,0,0
600853,603616,0,0
600853,603558,0,0
600853,603555,0,0
600853,603399,0,0
600853,603308,0,0
600853,603223,0,0
600853,603169,0,0
600853,603117,0,0
600853,603111,0,0
600853,603015,0,0
600853,603010,0,0
600853,601996,0,0
600853,601985,0,0
600853,601939,0,0
600853,601899,0,0
600853,601727,0,0
600853,601700,0,0
600853,601616,0,0
600853,601558,0,0
600853,601398,0,0
600853,601288,0,0
600853,601258,0,0
600853,601216,0,0
600853,601199,0,0
600853,601168,0,0
600853,601158,0,0
600853,601113,0,0
600853,601099,0,0
600853,601058,0,0
600853,601021,0,0
600853,601018,0,0
600853,601005,0,0
002497,000720,0,0
002497,600815,0,0
002497,601789,0,0
002497,300175,0,0
002497,000591,0,0
002497,002072,0,0
002497,600266,0,0
002497,600348,0,0
002497,600543,0,0
002497,603198,0,0
002497,002118,0,0
002497,000026,0,0
002497,600311,0,0
002497,600115,0,0
002497,000729,0,0
002497,002244,0,0
002497,002002,0,0
002497,600316,0,0
002497,000526,0,0
002497,002365,0,0
002497,002504,0,0
002497,601006,0,0
002497,002581,0,0
002497,002252,0,0
002497,600600,0,0
002497,600540,0,0
002497,002641,0,0
002497,600684,0,0
002497,600222,0,0
002497,002763,0,0
002497,000548,0,0
002497,002609,0,0
002497,002397,0,0
002497,000599,0,0
002497,300208,0,0
002497,600562,0,0
002497,600462,0,0
002497,002486,0,0
002497,600805,0,0
002497,600969,0,0
002497,600129,0,0
002497,000417,0,0
002497,300129,0,0
002497,002665,0,0
002497,002128,0,0
002497,600736,0,0
002497,603188,0,0
002497,000600,0,0
002497,002572,0,0
002497,600478,0,0
002497,000963,0,0
002497,002267,0,0
002497,000936,0,0
002497,600604,0,0
002497,600302,0,0
002497,601766,0,0
002497,600257,0,0
002497,600835,0,0
002497,300264,0,0
002497,603123,0,0
002497,600059,0,0
002497,002433,0,0
002497,600168,0,0
002497,002448,0,0
002497,600240,0,0
002497,600483,0,0
002497,603778,0,0
002497,000978,0,0
002497,000828,0,0
002497,300147,0,0
002497,600856,0,0
002497,600500,0,0
002497,600623,0,0
002497,600418,0,0
002497,000926,0,0
002497,002449,0,0
002497,600658,0,0
002497,600619,0,0
002497,002587,0,0
002497,603377,0,0
002497,600622,0,0
002497,002372,0,0
002497,600371,0,0
002497,002039,0,0
002497,002250,0,0
002497,600030,0,0
002497,600557,0,0
002497,600172,0,0
002497,600843,0,0
002497,603779,0,0
002497,600518,0,0
002497,000022,0,0
002497,002013,0,0
002497,600007,0,0
002497,002511,0,0
002497,002767,0,0
002497,002646,0,0
002497,600521,0,0
002497,600459,0,0
002497,600053,0,0
002497,600783,0,0
002497,002414,0,0
002497,600340,0,0
002497,600826,0,0
002497,002159,0,0
002497,300230,0,0
002497,000403,0,0
002497,000418,0,0
002497,603986,0,0
002497,603838,0,0
002497,603716,0,0
002497,603616,0,0
002497,603558,0,0
002497,603555,0,0
002497,603399,0,0
002497,603308,0,0
002497,603223,0,0
002497,603169,0,0
002497,603117,0,0
002497,603111,0,0
002497,603015,0,0
002497,603010,0,0
002497,601996,0,0
002497,601985,0,0
002497,601939,0,0
002497,601899,0,0
002497,601727,0,0
002497,601700,0,0
002497,601616,0,0
002497,601558,0,0
002497,601398,0,0
002497,601288,0,0
002497,601258,0,0
002497,601216,0,0
002497,601199,0,0
002497,601168,0,0
002497,601158,0,0
002497,601113,0,0
002497,601099,0,0
002497,601058,0,0
002497,601021,0,0
002497,601018,0,0
002497,601005,0,0
000720,600815,0,0
000720,601789,0,0
000720,300175,0,0
000720,000591,0,0
000720,002072,0,0
000720,600266,0,0
000720,600348,0,0
000720,600543,0,0
000720,603198,0,0
000720,002118,0,0
000720,000026,0,0
000720,600311,0,0
000720,600115,0,0
000720,000729,0,0
000720,002244,0,0
000720,002002,0,0
000720,600316,0,0
000720,000526,0,0
000720,002365,0,0
000720,002504,0,0
000720,601006,0,0
000720,002581,0,0
000720,002252,0,0
000720,600600,0,0
000720,600540,0,0
000720,002641,0,0
000720,600684,0,0
000720,600222,0,0
000720,002763,0,0
000720,000548,0,0
000720,002609,0,0
000720,002397,0,0
000720,000599,0,0
000720,300208,0,0
000720,600562,0,0
000720,600462,0,0
000720,002486,0,0
000720,600805,0,0
000720,600969,0,0
000720,600129,0,0
000720,000417,0,0
000720,300129,0,0
000720,002665,0,0
000720,002128,0,0
000720,600736,0,0
000720,603188,0,0
000720,000600,0,0
000720,002572,0,0
000720,600478,0,0
000720,000963,0,0
000720,002267,0,0
000720,000936,0,0
000720,600604,0,0
000720,600302,0,0
000720,601766,0,0
000720,600257,0,0
000720,600835,0,0
000720,300264,0,0
000720,603123,0,0
000720,600059,0,0
000720,002433,0,0
000720,600168,0,0
000720,002448,0,0
000720,600240,0,0
000720,600483,0,0
000720,603778,0,0
000720,000978,0,0
000720,000828,0,0
000720,300147,0,0
000720,600856,0,0
000720,600500,0,0
000720,600623,0,0
000720,600418,0,0
000720,000926,0,0
000720,002449,0,0
000720,600658,0,0
000720,600619,0,0
000720,002587,0,0
000720,603377,0,0
000720,600622,0,0
000720,002372,0,0
000720,600371,0,0
000720,002039,0,0
000720,002250,0,0
000720,600030,0,0
000720,600557,0,0
000720,600172,0,0
000720,600843,0,0
000720,603779,0,0
000720,600518,0,0
000720,000022,0,0
000720,002013,0,0
000720,600007,0,0
000720,002511,0,0
000720,002767,0,0
000720,002646,0,0
000720,600521,0,0
000720,600459,0,0
000720,600053,0,0
000720,600783,0,0
000720,002414,0,0
000720,600340,0,0
000720,600826,0,0
000720,002159,0,0
000720,300230,0,0
000720,000403,0,0
000720,000418,0,0
000720,603986,0,0
000720,603838,0,0
000720,603716,0,0
000720,603616,0,0
000720,603558,0,0
000720,603555,0,0
000720,603399,0,0
000720,603308,0,0
000720,603223,0,0
000720,603169,0,0
000720,603117,0,0
000720,603111,0,0
000720,603015,0,0
000720,603010,0,0
000720,601996,0,0
000720,601985,0,0
000720,601939,0,0
000720,601899,0,0
000720,601727,0,0
000720,601700,0,0
000720,601616,0,0
000720,601558,0,0
000720,601398,0,0
000720,601288,0,0
000720,601258,0,0
000720,601216,0,0
000720,601199,0,0
000720,601168,0,0
000720,601158,0,0
000720,601113,0,0
000720,601099,0,0
000720,601058,0,0
000720,601021,0,0
000720,601018,0,0
000720,601005,0,0
600815,601789,0,0
600815,300175,0,0
600815,000591,0,0
600815,002072,0,0
600815,600266,0,0
600815,600348,0,0
600815,600543,0,0
600815,603198,0,0
600815,002118,0,0
600815,000026,0,0
600815,600311,0,0
600815,600115,0,0
600815,000729,0,0
600815,002244,0,0
600815,002002,0,0
600815,600316,0,0
600815,000526,0,0
600815,002365,0,0
600815,002504,0,0
600815,601006,0,0
600815,002581,0,0
600815,002252,0,0
600815,600600,0,0
600815,600540,0,0
600815,002641,0,0
600815,600684,0,0
600815,600222,0,0
600815,002763,0,0
600815,000548,0,0
600815,002609,0,0
600815,002397,0,0
600815,000599,0,0
600815,300208,0,0
600815,600562,0,0
600815,600462,0,0
600815,002486,0,0
600815,600805,0,0
600815,600969,0,0
600815,600129,0,0
600815,000417,0,0
600815,300129,0,0
600815,002665,0,0
600815,002128,0,0
600815,600736,0,0
600815,603188,0,0
600815,000600,0,0
600815,002572,0,0
600815,600478,0,0
600815,000963,0,0
600815,002267,0,0
600815,000936,0,0
600815,600604,0,0
600815,600302,0,0
600815,601766,0,0
600815,600257,0,0
600815,600835,0,0
600815,300264,0,0
600815,603123,0,0
600815,600059,0,0
600815,002433,0,0
600815,600168,0,0
600815,002448,0,0
600815,600240,0,0
600815,600483,0,0
600815,603778,0,0
600815,000978,0,0
600815,000828,0,0
600815,300147,0,0
600815,600856,0,0
600815,600500,0,0
600815,600623,0,0
600815,600418,0,0
600815,000926,0,0
600815,002449,0,0
600815,600658,0,0
600815,600619,0,0
600815,002587,0,0
600815,603377,0,0
600815,600622,0,0
600815,002372,0,0
600815,600371,0,0
600815,002039,0,0
600815,002250,0,0
600815,600030,0,0
600815,600557,0,0
600815,600172,0,0
600815,600843,0,0
600815,603779,0,0
600815,600518,0,0
600815,000022,0,0
600815,002013,0,0
600815,600007,0,0
600815,002511,0,0
600815,002767,0,0
600815,002646,0,0
600815,600521,0,0
600815,600459,0,0
600815,600053,0,0
600815,600783,0,0
600815,002414,0,0
600815,600340,0,0
600815,600826,0,0
600815,002159,0,0
600815,300230,0,0
600815,000403,0,0
600815,000418,0,0
600815,603986,0,0
600815,603838,0,0
600815,603716,0,0
600815,603616,0,0
600815,603558,0,0
600815,603555,0,0
600815,603399,0,0
600815,603308,0,0
600815,603223,0,0
600815,603169,0,0
600815,603117,0,0
600815,603111,0,0
600815,603015,0,0
600815,603010,0,0
600815,601996,0,0
600815,601985,0,0
600815,601939,0,0
600815,601899,0,0
600815,601727,0,0
600815,601700,0,0
600815,601616,0,0
600815,601558,0,0
600815,601398,0,0
600815,601288,0,0
600815,601258,0,0
600815,601216,0,0
600815,601199,0,0
600815,601168,0,0
600815,601158,0,0
600815,601113,0,0
600815,601099,0,0
600815,601058,0,0
600815,601021,0,0
600815,601018,0,0
600815,601005,0,0
601789,300175,0,0
601789,000591,0,0
601789,002072,0,0
601789,600266,0,0
601789,600348,0,0
601789,600543,0,0
601789,603198,0,0
601789,002118,0,0
601789,000026,0,0
601789,600311,0,0
601789,600115,0,0
601789,000729,0,0
601789,002244,0,0
601789,002002,0,0
601789,600316,0,0
601789,000526,0,0
601789,002365,0,0
601789,002504,0,0
601789,601006,0,0
601789,002581,0,0
601789,002252,0,0
601789,600600,0,0
601789,600540,0,0
601789,002641,0,0
601789,600684,0,0
601789,600222,0,0
601789,002763,0,0
601789,000548,0,0
601789,002609,0,0
601789,002397,0,0
601789,000599,0,0
601789,300208,0,0
601789,600562,0,0
601789,600462,0,0
601789,002486,0,0
601789,600805,0,0
601789,600969,0,0
601789,600129,0,0
601789,000417,0,0
601789,300129,0,0
601789,002665,0,0
601789,002128,0,0
601789,600736,0,0
601789,603188,0,0
601789,000600,0,0
601789,002572,0,0
601789,600478,0,0
601789,000963,0,0
601789,002267,0,0
601789,000936,0,0
601789,600604,0,0
601789,600302,0,0
601789,601766,0,0
601789,600257,0,0
601789,600835,0,0
601789,300264,0,0
601789,603123,0,0
601789,600059,0,0
601789,002433,0,0
601789,600168,0,0
601789,002448,0,0
601789,600240,0,0
601789,600483,0,0
601789,603778,0,0
601789,000978,0,0
601789,000828,0,0
601789,300147,0,0
601789,600856,0,0
601789,600500,0,0
601789,600623,0,0
601789,600418,0,0
601789,000926,0,0
601789,002449,0,0
601789,600658,0,0
601789,600619,0,0
601789,002587,0,0
601789,603377,0,0
601789,600622,0,0
601789,002372,0,0
601789,600371,0,0
601789,002039,0,0
601789,002250,0,0
601789,600030,0,0
601789,600557,0,0
601789,600172,0,0
601789,600843,0,0
601789,603779,0,0
601789,600518,0,0
601789,000022,0,0
601789,002013,0,0
601789,600007,0,0
601789,002511,0,0
